id,ImageID,PredictionString_pred
547,sylhet2_18231,"0.0 0.8551059365272522 0.9334921352565289 0.13254817575216293 0.06650791317224503 0.19675861299037933,9.0 0.8507878184318542 0.20384376496076584 0.12994815409183502 0.20573319494724274 0.2579522430896759,7.0 0.8337250351905823 0.07103974372148514 0.12489975988864899 0.08342692255973816 0.44138243794441223,0.0 0.833688497543335 0.642834909260273 0.15312311053276062 0.039825186133384705 0.08232498168945312,0.0 0.8318687081336975 0.7077608965337276 0.15657929703593254 0.03666216880083084 0.08489838987588882,9.0 0.8101112246513367 0.5993123408406973 0.15390006080269814 0.036501694470644 0.09389554709196091,9.0 0.7817023992538452 0.5142181366682053 0.15138544887304306 0.08890190720558167 0.134176567196846,6.0 0.7664862275123596 0.6848748996853828 0.19034751132130623 0.024457678198814392 0.06910096853971481,0.0 0.7612380385398865 0.48015844635665417 0.15957480669021606 0.03905249014496803 0.08305570483207703,6.0 0.7350618243217468 0.8493334520608187 0.1873827651143074 0.03862800821661949 0.10637359321117401,7.0 0.6776630282402039 0.45594379864633083 0.16483156755566597 0.021166611462831497 0.09165092557668686,7.0 0.66607266664505 0.6846710909157991 0.15995189547538757 0.02601185068488121 0.08670178055763245,7.0 0.5851157307624817 0.8528602831065655 0.15062738955020905 0.03511200100183487 0.11569595336914062,9.0 0.5826269388198853 0.38177465833723545 0.17695341259241104 0.05521596595644951 0.11005173623561859,7.0 0.5736938118934631 0.29041226394474506 0.12978346645832062 0.060503389686346054 0.21444684267044067,9.0 0.5126120448112488 0.3600781597197056 0.1449240744113922 0.07037096470594406 0.148260235786438"
548,mymensingh2_3886,"0.0 0.9469685554504395 0.8163830116391182 0.06936872005462646 0.1706462949514389 0.42748546600341797,6.0 0.8346261382102966 0.6553075537085533 0.2374563217163086 0.052146151661872864 0.14041036367416382,0.0 0.8324189782142639 0.0 0.14173804223537445 0.20664668083190918 0.3523108661174774,0.0 0.8291945457458496 0.42111455649137497 0.1332123726606369 0.11236108839511871 0.30122968554496765,0.0 0.7681655883789062 0.6227036900818348 0.16172172874212265 0.06310399621725082 0.17169146239757538,7.0 0.7503260970115662 0.7224838491529226 0.16947472840547562 0.03438549116253853 0.1613932102918625,7.0 0.7381307482719421 0.6553014740347862 0.1715954765677452 0.049549296498298645 0.16936923563480377,7.0 0.6438013315200806 0.5238856272771955 0.1948351040482521 0.025367578491568565 0.11850081384181976,3.0 0.5887450575828552 0.172757089138031 0.12576161324977875 0.19703906774520874 0.28929415345191956,9.0 0.5875555872917175 0.0 0.4241563379764557 0.2045866698026657 0.5758436322212219,11.0 0.5432752370834351 0.7484560590237379 0.1675690822303295 0.04632187262177467 0.09492117911577225"
549,maowa_expressway2_24013,0 0 0 0 0 0
550,dhaka_night3_11505,3.0 0.8495185971260071 0.35209018364548683 0.613141305744648 0.10870056599378586 0.15153752267360687
551,dhaka3_720,"0.0 0.9158452153205872 0.5560648739337921 0.5184866786003113 0.16507989168167114 0.3411285877227783,0.0 0.8876411318778992 0.7958115264773369 0.4850851744413376 0.1863718181848526 0.38476255536079407,3.0 0.8788233399391174 0.23353444039821625 0.5743256658315659 0.2344667613506317 0.31199780106544495,0.0 0.8571591973304749 0.49850208312273026 0.544054351747036 0.07297061383724213 0.23467881977558136,6.0 0.7630338668823242 0.7098609190434217 0.6309739500284195 0.0585937537252903 0.16487833857536316,2.0 0.7249851226806641 0.35089723765850067 0.3777383416891098 0.15990522503852844 0.3189401924610138,7.0 0.6130022406578064 0.7022095154970884 0.5337770059704781 0.061329398304224014 0.20894978940486908"
552,khulna7_7200,"7.0 0.9818528294563293 0.7261189669370651 0.3642351031303406 0.27267780900001526 0.6338769197463989,0.0 0.8589407801628113 0.7355607869103551 0.31227921321988106 0.023418044671416283 0.05137922614812851,0.0 0.8028551340103149 0.7472190856933594 0.006363362073898315 0.2527809143066406 0.9882960915565491,7.0 0.5139329433441162 0.6578723904676735 0.3197243381291628 0.01421890314668417 0.047060396522283554"
553,sylhet1_1299,"0.0 0.9441331624984741 0.000514596700668335 0.010853290557861328 0.5935832262039185 0.9821473360061646,0.0 0.9344781041145325 0.5821601115167141 0.23499413579702377 0.09370995312929153 0.2203991562128067,3.0 0.9270473122596741 0.6879191733896732 0.24677609279751778 0.07820015400648117 0.12137671560049057,7.0 0.7562883496284485 0.8139582145959139 0.2506430149078369 0.03028907999396324 0.14965546131134033,7.0 0.7356848120689392 0.7630975842475891 0.24574673920869827 0.034637451171875 0.17252574861049652,7.0 0.7272579669952393 0.867584653198719 0.1963796764612198 0.10624848306179047 0.41863682866096497,7.0 0.5757699608802795 0.8573568798601627 0.22889521718025208 0.05114822834730148 0.27052390575408936,7.0 0.544403076171875 0.9597595687955618 0.19109249114990234 0.03887443616986275 0.3507513999938965"
554,sherpur3_3393,"0.0 0.8806731104850769 0.00033702701330184937 0.4048424959182739 0.2046831250190735 0.5951575040817261,0.0 0.8589091300964355 0.24711795151233673 0.54917773604393 0.05245181918144226 0.12820857763290405,7.0 0.5290987491607666 0.21537360828369856 0.5697363838553429 0.016733312979340553 0.06847794353961945"
555,dhaka4_2640,"9.0 0.8909217119216919 0.3012149706482887 0.36384177953004837 0.0798908919095993 0.22912614047527313,9.0 0.7615334987640381 0.5311122294515371 0.3714612200856209 0.03870229795575142 0.12286780774593353,7.0 0.7413076758384705 0.215390270575881 0.3798726350069046 0.04129152372479439 0.1881251037120819,7.0 0.7204322814941406 0.6472385562956333 0.35446225106716156 0.07452189177274704 0.1957625448703766,9.0 0.7097410559654236 0.7671369761228561 0.35296715795993805 0.13493767380714417 0.2812221944332123,7.0 0.6687150597572327 0.2572417315095663 0.39139364659786224 0.0368831641972065 0.1605883538722992,0.0 0.6538315415382385 0.2820174563676119 0.38716284185647964 0.03135862573981285 0.0918978899717331,7.0 0.651481568813324 0.8886344321072102 0.31713245809078217 0.08902003616094589 0.2952277958393097,6.0 0.5157918930053711 0.6403212025761604 0.40771006792783737 0.10731564462184906 0.19181789457798004,7.0 0.5022117495536804 0.8475210778415203 0.33550289273262024 0.04960022121667862 0.2473880648612976"
556,chittagong_night1_7980,"0.0 0.7930355668067932 0.5790642164647579 0.6935113929212093 0.045969076454639435 0.11532897502183914,0.0 0.7520425915718079 0.41067570820450783 0.6929533779621124 0.0549352690577507 0.11347848176956177,11.0 0.5350870490074158 0.001048170030117035 0.5284995436668396 0.15244261920452118 0.4491236209869385"
557,chuadanga_sirajganj1_20040,0 0 0 0 0 0
558,chittagong_night1_360,"9.0 0.9079293608665466 0.32036491483449936 0.15649260580539703 0.13624681532382965 0.3646102845668793,11.0 0.8431336283683777 0.20012671500444412 0.23346472531557083 0.1331217736005783 0.17772327363491058,11.0 0.6267026662826538 0.0 0.1845596879720688 0.19072164595127106 0.308481365442276,0.0 0.5942951440811157 0.565144395455718 0.26353633776307106 0.03550415113568306 0.08286725729703903,0.0 0.5285210609436035 0.5369554869830608 0.2725052945315838 0.027927972376346588 0.06629649549722672"
559,sylhet3_236,"0.0 0.9510767459869385 0.5773565024137497 0.03318506479263306 0.4031544029712677 0.7899664640426636,0.0 0.9353687763214111 0.0 0.00031298398971557617 0.43627408146858215 0.9276768565177917,9.0 0.8901041150093079 0.4700826182961464 0.17075105011463165 0.149517223238945 0.37215450406074524,9.0 0.7268949747085571 0.44368888065218925 0.17703500390052795 0.062334634363651276 0.22536468505859375,7.0 0.5783646702766418 0.5358913615345955 0.08094180375337601 0.04054807126522064 0.09139938652515411"
560,chuadanga_sirajganj1_10140,11.0 0.6771219372749329 0.4350015502423048 0.48273831605911255 0.04705912247300148 0.030943870544433594
561,mymensingh1_47261,"9.0 0.8980748057365417 0.06480669975280762 0.12398561835289001 0.13417911529541016 0.3519735336303711,3.0 0.7162255048751831 0.7561799883842468 0.10345509648323059 0.24382007122039795 0.8903806805610657,7.0 0.7161626219749451 0.02103058062493801 0.17692139744758606 0.06066495552659035 0.2964189648628235,0.0 0.6907452940940857 0.21246886812150478 0.17826510220766068 0.03597002103924751 0.09894798696041107,0.0 0.6840229034423828 0.27578467037528753 0.19248561188578606 0.023501398041844368 0.06709981709718704,7.0 0.5997593998908997 0.49102948792278767 0.13127746433019638 0.037642862647771835 0.193583682179451,6.0 0.578434944152832 0.412290221080184 0.20159294456243515 0.046908188611269 0.08269248902797699,9.0 0.5231162905693054 0.45853550359606743 0.15453481674194336 0.0980287566781044 0.18016037344932556"
562,dhaka_night3_59826,"3.0 0.756580114364624 0.329760055989027 0.6532972157001495 0.09431228786706924 0.12654763460159302,11.0 0.6996623873710632 0.48015492409467697 0.3571752905845642 0.19908811151981354 0.456412672996521"
563,sylhet4_37524,"9.0 0.9551548361778259 0.5146193504333496 0.0027191340923309326 0.3847827911376953 0.9157938361167908,0.0 0.941381573677063 0.23423801362514496 0.08915349841117859 0.2619490921497345 0.5349969863891602,0.0 0.8473023176193237 0.8192005604505539 0.00464901328086853 0.1801990568637848 0.70243239402771,9.0 0.7978638410568237 0.47903053648769855 0.16427335143089294 0.047212984412908554 0.1684769093990326"
564,maowa_expressway2_34692,"11.0 0.6922256350517273 0.0 0.5310362428426743 0.12024801969528198 0.2161138355731964,11.0 0.588228702545166 0.29851546324789524 0.6300932727754116 0.03159726783633232 0.06914389878511429"
565,dhaka2_20520,"3.0 0.9519268870353699 0.002106606960296631 0.481540709733963 0.8047101497650146 0.5184592604637146,3.0 0.536992073059082 0.0008166879415512085 0.6566503569483757 0.08587486296892166 0.23770977556705475"
566,maowa_expressway2_41241,0 0 0 0 0 0
567,chuadanga_sirajganj1_9720,"11.0 0.7826254963874817 0.3735623024404049 0.42976686358451843 0.07550031691789627 0.03978729248046875,9.0 0.5913285613059998 0.30146289244294167 0.4563053185120225 0.060434214770793915 0.030781937763094902"
568,khulna4_2610,"7.0 0.9164183139801025 0.7743274569511414 0.009374141693115234 0.2238152027130127 0.95840984582901,0.0 0.9047669172286987 0.557640478014946 0.10183675587177277 0.1709097921848297 0.47704264521598816,0.0 0.8357051610946655 0.7706225393339992 0.2539243847131729 0.022902393713593483 0.055558353662490845,0.0 0.6355286836624146 0.8283585757017136 0.007685184478759766 0.1675361692905426 0.9867668151855469"
569,mymensingh5_4130,"7.0 0.9072644710540771 0.28904971666634083 0.1002630740404129 0.0529855452477932 0.20532497763633728,9.0 0.8902915120124817 0.12136437930166721 0.12395675107836723 0.04799775406718254 0.12305731326341629,1.0 0.8642616868019104 0.2867713551968336 0.17739834636449814 0.06021404638886452 0.1703934222459793"
570,dhaka_night3_46610,"11.0 0.9434250593185425 0.23869509249925613 0.5244871526956558 0.1089438647031784 0.22902187705039978,11.0 0.5459169745445251 0.4236474260687828 0.5877817682921886 0.041085436940193176 0.09860161691904068"
571,dhaka2_30180,"9.0 0.8736919164657593 0.0 0.29502034187316895 0.17430444061756134 0.7003018856048584,3.0 0.8520939946174622 0.34997352957725525 0.42380789667367935 0.1515076756477356 0.1315910667181015,2.0 0.8235765099525452 0.00536520779132843 0.15922486782073975 0.33607247471809387 0.45486724376678467,9.0 0.8078283667564392 0.4897618219256401 0.30452191829681396 0.1974945217370987 0.41430187225341797,7.0 0.7379853129386902 0.6937972828745842 0.34810999035835266 0.09803403913974762 0.4523319602012634,7.0 0.647589921951294 0.12608488276600838 0.3291575014591217 0.09285297244787216 0.4254489541053772,7.0 0.6364766955375671 0.608001247048378 0.3663647621870041 0.05931994318962097 0.2722107470035553,9.0 0.6215360164642334 0.19192979484796524 0.40091903507709503 0.10831733047962189 0.3214169442653656,0.0 0.6148101091384888 0.866641491651535 0.13785839080810547 0.13335686922073364 0.8470742702484131,7.0 0.5065845251083374 0.7760395556688309 0.33599287271499634 0.04299113154411316 0.2544634938240051"
572,khulna7_13260,"7.0 0.967828631401062 0.7324310094118118 0.4124201536178589 0.26691266894340515 0.5875798463821411,0.0 0.760170042514801 0.7564910277724266 0.004191726446151733 0.24350900948047638 0.993089497089386,0.0 0.7492325305938721 0.7071171645075083 0.32487307116389275 0.032865237444639206 0.06680891662836075"
573,dhaka2_25080,"3.0 0.9256315231323242 0.05587466433644295 0.7812986560165882 0.08110559731721878 0.11871405690908432,3.0 0.7557252049446106 0.019007215276360512 0.7981051616370678 0.04081675037741661 0.05630425363779068"
574,chittagong_night1_10860,"0.0 0.7992256283760071 0.4876767285168171 0.6939510926604271 0.07591798156499863 0.14570482075214386,11.0 0.7756503820419312 0.0 0.5245593935251236 0.18647266924381256 0.3327270448207855,3.0 0.7283949255943298 0.609812043607235 0.713673796504736 0.08931083977222443 0.1143917515873909"
575,chittagong_night1_8430,"0.0 0.8655908703804016 0.5045953374356031 0.6900921389460564 0.04884529486298561 0.11521877348423004,0.0 0.6767649054527283 0.5746719818562269 0.6976962685585022 0.041486743837594986 0.0888519287109375,0.0 0.6053762435913086 0.3029005080461502 0.670857809484005 0.053608864545822144 0.12514586746692657"
576,rajshahi5_540,"0.0 0.8819369673728943 0.3953140154480934 0.557809129357338 0.14534209668636322 0.2855319678783417,0.0 0.8752133250236511 0.09881646931171417 0.6057468056678772 0.16196492314338684 0.38860321044921875,0.0 0.8672879934310913 0.6802791580557823 0.5747227072715759 0.18319149315357208 0.341505765914917,6.0 0.5273842811584473 0.9065704587846994 0.6720496565103531 0.06242866441607475 0.09521684050559998"
577,mymensingh4_2773,"0.0 0.8853695392608643 0.149930190294981 0.08183474838733673 0.11924002319574356 0.297902375459671,9.0 0.7467081546783447 0.42606705240905285 0.11140615865588188 0.04318905249238014 0.11278346925973892,0.0 0.6302881240844727 0.24234978668391705 0.10083700716495514 0.03378370776772499 0.1592094600200653,9.0 0.574681282043457 0.33865440636873245 0.12907720915973186 0.027775511145591736 0.061785195022821426"
578,chittagong_night1_20910,"3.0 0.839439332485199 0.10372842103242874 0.678897425532341 0.1640201061964035 0.17226019501686096,3.0 0.8227775692939758 0.4091714508831501 0.7134567871689796 0.05482705682516098 0.07390837371349335,11.0 0.5704977512359619 0.2678654007613659 0.6679906398057938 0.07724771648645401 0.13239440321922302"
579,mymensingh1_85337,"0.0 0.9146084785461426 0.2819121778011322 0.09553459286689758 0.2078130841255188 0.5876561999320984,9.0 0.8848605155944824 0.5252057313919067 0.15981914103031158 0.1380704641342163 0.3289516270160675,0.0 0.8660094141960144 0.000729687511920929 0.047310441732406616 0.19970805943012238 0.6840695738792419,7.0 0.8560442328453064 0.5827761627733707 0.15224343538284302 0.06785088032484055 0.26276689767837524,0.0 0.8005720973014832 0.22927890345454216 0.17772750556468964 0.06798819452524185 0.26493021845817566,0.0 0.752923309803009 0.2049265280365944 0.22986949235200882 0.02662251889705658 0.0917273610830307,7.0 0.7245700359344482 0.5327644925564528 0.16572469472885132 0.04950428381562233 0.2008252739906311,9.0 0.66570645570755 0.6455752551555634 0.25365082174539566 0.17164605855941772 0.22116480767726898,7.0 0.5933511257171631 0.4467911943793297 0.17802953720092773 0.04558105766773224 0.19775277376174927"
580,dhaka_night3_17464,11.0 0.871069073677063 0.4647691994905472 0.5210689455270767 0.22717782855033875 0.38015255331993103
581,dhaka_night3_58882,0 0 0 0 0 0
582,sylhet2_12862,"11.0 0.8999236822128296 0.357902854681015 0.17806171625852585 0.1577863097190857 0.22654880583286285,0.0 0.773369550704956 0.7452837582677603 0.2544141039252281 0.04035167768597603 0.07442058622837067,6.0 0.7658438086509705 0.6251428006216884 0.28305606730282307 0.01896514929831028 0.043220605701208115,0.0 0.6692939400672913 0.9671844951808453 0.2366677224636078 0.03281555324792862 0.18616104125976562,6.0 0.5616041421890259 0.6262129303067923 0.2653716001659632 0.018151093274354935 0.05418972298502922,0.0 0.5516598224639893 0.6856907121837139 0.2557468134909868 0.02058563381433487 0.044304486364126205"
583,maowa_expressway4_0,"2.0 0.8798667192459106 0.6669376865029335 0.18360278010368347 0.19960837066173553 0.2392338514328003,7.0 0.8511163592338562 0.46210093423724174 0.15149933099746704 0.09869680553674698 0.5867990851402283,7.0 0.8054227232933044 0.26657525077462196 0.1767769455909729 0.10221510380506516 0.5589033961296082,7.0 0.7773650884628296 0.6325138565152884 0.253412164747715 0.03668861463665962 0.21121178567409515,7.0 0.7759246230125427 0.42467461712658405 0.24452339112758636 0.0429471991956234 0.2500496804714203,7.0 0.7478371858596802 0.35206911712884903 0.16836252808570862 0.08334319293498993 0.5367816090583801,0.0 0.6767494678497314 0.514010164886713 0.16352549195289612 0.11522417515516281 0.32916080951690674"
